concent_id,concent,is_face_authentication_blocked,merchant_desc,merchant_dist,merchant_id,merchant_logo,merchant_nm,merchant_status,merchant_time,mobile,primary_authenticated,secondary_authenticated,ssn
645,false,false,"Ernser, Rempel and Roob",35.05,1004,http://dummyimage.com/103x241.png/cc0000/ffffff,Devshare,Close,11:22 PM,497-166-4595,false,false,839-18-6771
646,false,true,Schiller Group,89.56,1011,http://dummyimage.com/202x208.png/5fa2dd/ffffff,Roomm,Open,6:11 PM,161-997-2704,true,true,296-35-7402
647,true,false,Murazik and Sons,97.66,1005,http://dummyimage.com/154x170.bmp/cc0000/ffffff,Fivechat,Open,10:25 PM,841-338-8050,false,false,827-32-9934
648,true,false,O'Keefe Group,73.32,1000,http://dummyimage.com/211x198.bmp/5fa2dd/ffffff,Jabbersphere,Close,11:05 PM,952-419-5970,false,true,463-86-8498
649,false,true,Friesen-Becker,58.9,1009,http://dummyimage.com/174x225.jpg/ff4444/ffffff,Twitterbeat,Close,6:19 PM,479-975-0629,true,true,643-62-8805
650,false,true,"Shanahan, Haag and Schamberger",69.71,1015,http://dummyimage.com/116x195.jpg/ff4444/ffffff,Thoughtmix,Close,7:41 PM,439-433-9662,false,false,280-93-9833
651,false,true,Bergstrom LLC,18.07,1015,http://dummyimage.com/116x238.jpg/dddddd/000000,Yodoo,Close,11:43 PM,469-797-9797,false,false,428-80-7322
652,true,false,Keebler Group,56.86,1016,http://dummyimage.com/245x154.png/ff4444/ffffff,Aimbo,Close,11:00 PM,722-336-9994,true,false,486-68-6976
653,true,true,Boyle LLC,29.63,1013,http://dummyimage.com/164x201.png/ff4444/ffffff,Thoughtbridge,Close,9:05 PM,681-697-1109,false,true,441-77-0683
654,true,false,"Denesik, Becker and Cummings",84.97,1025,http://dummyimage.com/192x105.jpg/cc0000/ffffff,Skinder,Close,8:02 PM,991-939-4899,false,false,616-57-8873
655,true,false,Huels and Sons,69.52,1004,http://dummyimage.com/183x180.jpg/dddddd/000000,Twimm,Close,8:24 PM,456-644-5374,true,true,486-53-3655
656,true,true,"Gulgowski, Ullrich and Williamson",11.52,1003,http://dummyimage.com/140x164.bmp/cc0000/ffffff,Skinte,Close,10:05 PM,846-227-9367,true,true,580-71-9234
657,true,false,Walsh Inc,38.72,1006,http://dummyimage.com/165x130.jpg/ff4444/ffffff,Zoonoodle,Close,7:14 PM,819-410-3862,true,false,844-10-5584
658,true,true,Blanda-Jakubowski,34.72,1010,http://dummyimage.com/150x116.jpg/cc0000/ffffff,Thoughtsphere,Close,7:46 PM,160-559-1914,true,true,788-01-4659
659,true,true,Stanton and Sons,24.33,1006,http://dummyimage.com/163x112.bmp/dddddd/000000,Centizu,Open,10:13 PM,653-549-8358,false,true,536-58-7873
660,false,false,Moen Inc,51.35,1016,http://dummyimage.com/133x120.png/dddddd/000000,Jabberbean,Open,7:20 PM,330-294-5627,true,false,446-23-1275
661,false,false,Welch-O'Connell,37.73,1010,http://dummyimage.com/249x113.jpg/cc0000/ffffff,Meedoo,Close,7:15 PM,777-720-5646,true,true,246-65-1444
662,false,false,"Legros, Morissette and Bartell",53.89,1021,http://dummyimage.com/160x193.png/ff4444/ffffff,Gabtype,Close,11:17 PM,766-292-2227,false,false,326-87-5942
663,true,true,Lubowitz Group,28.14,1013,http://dummyimage.com/248x113.png/5fa2dd/ffffff,Skimia,Close,8:41 PM,501-363-4437,true,false,483-17-8112
664,false,true,Heaney and Sons,33.46,1022,http://dummyimage.com/145x242.jpg/5fa2dd/ffffff,Zoomdog,Close,8:32 PM,176-995-2579,false,false,601-70-2465
665,false,true,"Boehm, Durgan and Muller",48.71,1001,http://dummyimage.com/205x107.bmp/ff4444/ffffff,Fivebridge,Close,6:19 PM,628-396-0085,true,true,373-17-1160
666,true,false,MacGyver-Ratke,19.98,1020,http://dummyimage.com/116x122.bmp/ff4444/ffffff,Photobug,Close,8:21 PM,367-150-2065,true,false,105-01-9138
667,false,true,Harris-Considine,94.93,1017,http://dummyimage.com/197x155.bmp/dddddd/000000,Innotype,Open,11:40 PM,168-976-9958,false,true,889-24-7634
668,false,false,Pollich-Cruickshank,40.68,1023,http://dummyimage.com/216x192.bmp/cc0000/ffffff,Yozio,Close,6:35 PM,724-593-7877,false,true,116-96-0369
669,true,true,Thiel-Hane,57.56,1025,http://dummyimage.com/209x148.png/5fa2dd/ffffff,Zooxo,Open,10:14 PM,568-497-0641,true,false,610-75-7675
670,false,true,Reichert Inc,3.52,1016,http://dummyimage.com/145x119.bmp/ff4444/ffffff,Buzzster,Close,6:20 PM,215-849-2118,false,true,207-99-5248
671,true,false,Spencer Inc,90.72,1005,http://dummyimage.com/153x238.jpg/cc0000/ffffff,Thoughtmix,Close,6:19 PM,572-767-9541,false,false,606-52-4369
672,true,false,Murazik-Padberg,68.02,1007,http://dummyimage.com/163x140.jpg/ff4444/ffffff,Demivee,Open,9:07 PM,750-937-5107,true,true,363-94-7601
673,true,false,Waelchi-Bahringer,2.94,1020,http://dummyimage.com/223x160.png/ff4444/ffffff,Realbridge,Open,7:29 PM,157-528-4140,true,true,752-83-1237
674,false,false,Bergnaum LLC,37.83,1015,http://dummyimage.com/174x185.png/5fa2dd/ffffff,Skynoodle,Open,7:44 PM,790-754-1683,true,true,212-53-5533
675,false,false,"Marquardt, Champlin and King",88.8,1024,http://dummyimage.com/207x169.jpg/ff4444/ffffff,Trudeo,Open,6:19 PM,410-265-5669,true,false,489-83-2362
676,true,true,"Hettinger, Lemke and Ebert",59.22,1007,http://dummyimage.com/111x135.bmp/5fa2dd/ffffff,Twiyo,Open,7:43 PM,760-326-6872,false,true,619-28-1923
677,true,true,Moen Group,1.17,1023,http://dummyimage.com/135x147.png/dddddd/000000,Janyx,Close,9:56 PM,443-106-7702,false,true,622-20-5101
678,false,false,Langosh Group,22.32,1002,http://dummyimage.com/139x157.png/ff4444/ffffff,Meeveo,Open,7:18 PM,567-736-8119,true,false,108-19-6726
679,false,true,Lang-O'Keefe,67.2,1001,http://dummyimage.com/233x102.jpg/5fa2dd/ffffff,Twiyo,Open,8:13 PM,309-383-0014,true,true,896-38-5226
680,false,false,"Turcotte, Bergnaum and Olson",95.99,1008,http://dummyimage.com/194x174.png/dddddd/000000,Ainyx,Open,6:45 PM,835-774-3904,false,true,522-13-7399
681,true,true,"Haley, Anderson and Jenkins",67.02,1010,http://dummyimage.com/155x120.bmp/dddddd/000000,Edgepulse,Close,8:21 PM,399-157-6192,false,true,579-43-7141
682,false,true,Thompson-Rath,32.78,1005,http://dummyimage.com/153x241.png/dddddd/000000,Browsetype,Open,6:27 PM,607-548-7234,true,false,158-04-4109
683,false,true,"Weimann, Toy and Heathcote",13.88,1020,http://dummyimage.com/242x121.bmp/cc0000/ffffff,Skajo,Open,10:01 PM,298-524-5191,false,true,191-05-9972
684,false,false,Bauch-Weissnat,83.95,1003,http://dummyimage.com/130x163.jpg/cc0000/ffffff,Gigazoom,Close,7:04 PM,818-317-4985,true,false,428-76-2253
685,false,false,Padberg-Steuber,82.61,1016,http://dummyimage.com/102x145.jpg/dddddd/000000,Yamia,Close,8:14 PM,691-222-9283,true,false,611-83-2330
686,false,false,"Dicki, Harris and Price",94.89,1021,http://dummyimage.com/142x250.jpg/5fa2dd/ffffff,Aibox,Close,6:47 PM,118-853-0355,true,true,106-05-7921
687,true,true,Predovic-Leannon,1.65,1009,http://dummyimage.com/192x212.jpg/ff4444/ffffff,Trudoo,Open,9:09 PM,214-895-8356,true,true,630-65-4605
688,true,true,"MacGyver, Conroy and Johns",81.66,1011,http://dummyimage.com/250x245.bmp/cc0000/ffffff,Twitterwire,Open,8:30 PM,551-596-4030,false,true,617-64-4888
689,true,false,Grady-Hills,79.62,1023,http://dummyimage.com/216x180.png/ff4444/ffffff,Quire,Open,11:31 PM,654-475-7822,true,false,265-82-1018
690,false,false,"Paucek, Barrows and Swaniawski",81.97,1023,http://dummyimage.com/202x182.bmp/cc0000/ffffff,Babblestorm,Close,10:11 PM,973-289-4108,false,false,763-22-9399
691,true,true,"Kemmer, Schamberger and Gusikowski",77.84,1011,http://dummyimage.com/207x134.png/ff4444/ffffff,Talane,Open,7:52 PM,749-231-9795,true,true,758-71-7257
692,true,true,"Hilll, Osinski and Kulas",1.27,1012,http://dummyimage.com/148x243.jpg/5fa2dd/ffffff,Fivebridge,Close,10:06 PM,310-627-5635,false,false,699-73-1474
693,false,true,Kessler Group,21.64,1002,http://dummyimage.com/215x124.bmp/5fa2dd/ffffff,Oba,Close,11:57 PM,877-652-1034,true,false,580-88-3281
694,false,true,Lowe Group,83.16,1020,http://dummyimage.com/164x200.jpg/ff4444/ffffff,Buzzdog,Close,9:11 PM,986-669-4676,false,false,300-58-9368
695,true,true,Deckow Group,29.74,1002,http://dummyimage.com/144x210.png/cc0000/ffffff,Linkbuzz,Open,6:29 PM,703-130-3682,true,true,344-79-9975
696,true,false,Shields LLC,84.74,1005,http://dummyimage.com/191x117.bmp/ff4444/ffffff,Mybuzz,Open,10:13 PM,998-834-9814,false,false,335-47-9427
697,false,false,Labadie-VonRueden,59.38,1019,http://dummyimage.com/180x196.png/dddddd/000000,Kimia,Close,6:51 PM,887-628-1192,true,true,631-26-5437
698,false,false,"Barton, Spinka and Lemke",68.39,1003,http://dummyimage.com/140x120.bmp/ff4444/ffffff,Innotype,Open,7:52 PM,717-908-1581,true,false,353-15-0153
699,true,false,Hyatt LLC,3.71,1001,http://dummyimage.com/154x167.bmp/5fa2dd/ffffff,Zoomzone,Open,9:48 PM,811-178-5286,false,false,335-30-5653
700,false,false,"Jast, Effertz and Bailey",86.34,1019,http://dummyimage.com/127x138.bmp/cc0000/ffffff,Tazzy,Close,8:49 PM,432-744-7453,false,true,518-66-8514
701,true,false,Gerlach-Gleichner,35.55,1024,http://dummyimage.com/156x195.png/5fa2dd/ffffff,Topiclounge,Close,8:57 PM,576-698-6513,false,true,534-39-3161
702,false,true,Macejkovic LLC,23.32,1020,http://dummyimage.com/120x248.bmp/cc0000/ffffff,Roomm,Close,9:44 PM,366-182-4689,false,false,898-93-6726
703,true,false,"Lueilwitz, Toy and Mann",17.58,1021,http://dummyimage.com/111x167.png/5fa2dd/ffffff,Dazzlesphere,Close,9:54 PM,438-835-5151,true,false,403-55-4761
704,true,false,Emard-Wyman,41.37,1006,http://dummyimage.com/190x125.jpg/ff4444/ffffff,Meemm,Close,7:18 PM,106-241-4325,false,false,369-46-1063
705,true,true,"Stamm, Breitenberg and Yundt",95.17,1014,http://dummyimage.com/155x164.bmp/dddddd/000000,Pixope,Open,6:51 PM,888-680-8715,true,false,493-42-7780
706,true,true,Zboncak LLC,67.93,1004,http://dummyimage.com/101x247.bmp/dddddd/000000,Livepath,Close,9:45 PM,369-583-4966,false,true,409-47-9810
707,false,true,"Johnston, Greenholt and Yundt",2.59,1016,http://dummyimage.com/231x215.bmp/dddddd/000000,Eidel,Open,8:21 PM,376-831-4594,true,true,107-31-2782
708,false,false,Mante LLC,47.74,1002,http://dummyimage.com/246x156.png/5fa2dd/ffffff,Realcube,Close,6:10 PM,851-527-7641,false,false,323-42-2778
709,true,true,"Marquardt, Rempel and Schiller",66.68,1014,http://dummyimage.com/168x154.bmp/cc0000/ffffff,Cogibox,Open,6:26 PM,912-560-7873,true,false,797-23-4000
710,false,false,"Christiansen, Thompson and Smitham",39.4,1000,http://dummyimage.com/138x214.jpg/ff4444/ffffff,Skajo,Open,6:09 PM,477-966-1412,true,true,679-55-3866
711,false,false,Davis Group,36.42,1002,http://dummyimage.com/190x154.png/ff4444/ffffff,Brightdog,Open,6:32 PM,481-241-9367,true,true,513-52-5302
712,false,true,Morissette Inc,82.18,1001,http://dummyimage.com/180x153.bmp/cc0000/ffffff,Flipopia,Close,11:43 PM,683-441-2971,true,false,247-25-0668
713,false,true,"Konopelski, Farrell and Schamberger",88.11,1001,http://dummyimage.com/176x109.png/dddddd/000000,Linkbridge,Open,7:40 PM,934-664-7216,false,true,565-94-7583
714,true,true,Windler Group,91.05,1012,http://dummyimage.com/246x237.png/cc0000/ffffff,Aimbu,Close,11:25 PM,471-863-3604,true,true,380-63-4814
715,true,false,"McCullough, Keebler and Lowe",79.73,1013,http://dummyimage.com/247x140.png/dddddd/000000,Eare,Close,6:29 PM,512-660-3184,false,true,464-11-9094
716,false,false,Willms and Sons,12.84,1010,http://dummyimage.com/250x141.png/ff4444/ffffff,Fivebridge,Close,9:15 PM,579-781-0190,true,true,617-84-2431
717,true,false,"Wuckert, Leannon and Hansen",34.35,1012,http://dummyimage.com/185x126.jpg/dddddd/000000,Photobug,Open,8:52 PM,637-591-0795,false,false,254-04-1578
718,true,true,"Mills, Kemmer and Heaney",3.3,1003,http://dummyimage.com/123x111.png/5fa2dd/ffffff,Demizz,Close,8:52 PM,921-648-6032,false,false,879-24-8481
719,true,true,McCullough Inc,91.85,1016,http://dummyimage.com/189x153.png/5fa2dd/ffffff,Feedfish,Close,6:35 PM,872-482-8266,true,false,762-49-1253
720,false,false,Brown-Predovic,68.71,1011,http://dummyimage.com/172x228.jpg/ff4444/ffffff,Yacero,Open,7:43 PM,697-280-3376,false,true,164-55-1418
721,true,false,Ullrich Group,13.55,1017,http://dummyimage.com/214x107.png/ff4444/ffffff,LiveZ,Open,11:10 PM,283-401-9711,true,true,780-04-0400
722,true,false,Conroy-Hermann,45.6,1014,http://dummyimage.com/218x248.bmp/ff4444/ffffff,Buzzbean,Open,10:48 PM,296-589-6282,true,false,546-77-3991
723,true,true,"Kassulke, Parisian and VonRueden",64.34,1025,http://dummyimage.com/237x159.jpg/5fa2dd/ffffff,Brainlounge,Open,6:03 PM,654-522-3221,false,true,564-01-7369
724,true,true,Lehner-Bednar,86.58,1000,http://dummyimage.com/171x148.png/5fa2dd/ffffff,Devcast,Close,7:54 PM,192-568-9521,false,true,826-58-7389
725,true,true,Murray-Swift,96.48,1002,http://dummyimage.com/187x238.png/cc0000/ffffff,Tagpad,Open,7:22 PM,334-726-6595,false,true,898-82-0110
726,true,true,Goldner-Zulauf,41.65,1020,http://dummyimage.com/228x153.bmp/cc0000/ffffff,Fivespan,Close,7:30 PM,491-259-9778,false,false,330-49-6145
727,false,true,"Hoppe, Glover and Legros",53.41,1017,http://dummyimage.com/208x219.jpg/cc0000/ffffff,Fatz,Open,6:49 PM,384-474-1256,true,true,161-03-2303
728,false,true,Jakubowski and Sons,83.9,1010,http://dummyimage.com/240x147.bmp/5fa2dd/ffffff,Gabvine,Close,8:41 PM,700-274-9313,true,false,544-31-8815
729,true,true,Ryan-Flatley,95.59,1012,http://dummyimage.com/156x176.bmp/cc0000/ffffff,Oyope,Close,9:16 PM,258-694-9685,false,true,844-75-3556
730,true,false,Emmerich-Jacobson,25.15,1006,http://dummyimage.com/189x209.png/dddddd/000000,Eazzy,Open,6:07 PM,534-500-5171,true,false,500-76-2634
731,false,true,Orn-Maggio,97.2,1021,http://dummyimage.com/190x202.png/5fa2dd/ffffff,Thoughtstorm,Open,10:40 PM,614-401-4176,false,false,812-35-0211
732,false,false,"Jaskolski, Mayer and Bechtelar",32.51,1004,http://dummyimage.com/186x220.png/5fa2dd/ffffff,Janyx,Close,8:12 PM,807-146-7956,false,false,263-95-4560
733,true,false,"Treutel, Koss and Stark",5.33,1006,http://dummyimage.com/172x149.bmp/5fa2dd/ffffff,Tanoodle,Close,9:43 PM,924-668-0456,true,false,724-07-2142
734,false,false,"Bartoletti, Friesen and Erdman",44.61,1025,http://dummyimage.com/227x249.bmp/dddddd/000000,Innotype,Close,8:20 PM,555-815-2672,true,true,580-52-7088
735,false,false,Shanahan LLC,12.64,1019,http://dummyimage.com/113x110.png/5fa2dd/ffffff,Ntags,Close,8:35 PM,988-753-7273,false,true,353-08-4156
736,true,false,"Crist, McLaughlin and Zulauf",38.07,1019,http://dummyimage.com/199x151.png/ff4444/ffffff,Tazzy,Open,11:01 PM,853-292-3064,false,true,458-63-5051
737,false,false,Dare-Parker,18.65,1021,http://dummyimage.com/119x104.png/cc0000/ffffff,Eadel,Open,6:17 PM,241-352-0741,true,true,639-70-9338
738,true,true,Armstrong Inc,22.84,1005,http://dummyimage.com/225x167.bmp/ff4444/ffffff,Kwideo,Close,11:45 PM,386-274-2392,false,true,578-52-3357
739,true,false,"Kohler, Murphy and Stoltenberg",83.82,1022,http://dummyimage.com/138x120.bmp/dddddd/000000,Realfire,Open,7:50 PM,563-537-1663,true,true,394-74-3477
740,false,false,"Ruecker, Fritsch and Nader",34.76,1020,http://dummyimage.com/122x141.bmp/cc0000/ffffff,Feedfish,Open,9:25 PM,867-712-2801,false,true,590-18-3880
741,false,true,Kshlerin-Yundt,85.06,1013,http://dummyimage.com/219x211.jpg/dddddd/000000,Fivespan,Close,11:00 PM,262-421-0356,true,false,161-52-8590
742,false,false,"Kohler, Lang and Considine",89.79,1021,http://dummyimage.com/125x155.jpg/cc0000/ffffff,Geba,Close,9:48 PM,649-807-1646,true,false,201-64-5596
743,false,false,Haag LLC,82.6,1022,http://dummyimage.com/243x214.png/cc0000/ffffff,Realcube,Open,11:57 PM,465-270-1859,true,false,856-95-1213
744,true,true,Harvey Group,84.14,1020,http://dummyimage.com/205x126.jpg/ff4444/ffffff,Thoughtstorm,Close,9:43 PM,519-707-0705,false,false,556-86-9087
745,true,false,"Harvey, McGlynn and Little",90.64,1001,http://dummyimage.com/162x169.bmp/dddddd/000000,Tagchat,Close,11:45 PM,550-116-7002,false,false,200-93-3846
746,false,true,"Vandervort, Jaskolski and Franecki",97.33,1017,http://dummyimage.com/184x164.png/ff4444/ffffff,Rhynoodle,Open,9:32 PM,987-779-8087,true,true,292-63-1244
747,false,false,"Cronin, Stracke and Tremblay",96.81,1001,http://dummyimage.com/127x131.jpg/cc0000/ffffff,Livetube,Open,8:04 PM,580-930-4699,false,true,836-17-2708
748,false,false,Kautzer-Weissnat,99.96,1001,http://dummyimage.com/243x156.png/cc0000/ffffff,Fivebridge,Open,11:15 PM,943-293-1934,true,false,858-47-9879
749,false,true,"Hammes, Carroll and Ankunding",96.1,1019,http://dummyimage.com/212x193.png/5fa2dd/ffffff,Oozz,Open,6:51 PM,347-361-8583,false,false,379-76-7632
750,false,false,"Kunde, West and Rohan",90.91,1003,http://dummyimage.com/203x182.jpg/5fa2dd/ffffff,Yakijo,Open,9:10 PM,307-152-7896,false,true,240-46-9053
751,false,true,Reichel and Sons,50.57,1019,http://dummyimage.com/199x209.png/cc0000/ffffff,Abata,Close,10:08 PM,245-158-7763,true,false,685-55-5237
752,true,false,Harris-McClure,5.04,1003,http://dummyimage.com/178x146.png/dddddd/000000,Skidoo,Open,7:43 PM,402-500-5403,false,true,890-81-1179
753,false,false,Kutch-Schroeder,44.64,1023,http://dummyimage.com/235x206.jpg/cc0000/ffffff,Rhynyx,Open,10:48 PM,648-917-2373,true,false,525-52-7718
754,false,true,McGlynn-Crona,28.57,1019,http://dummyimage.com/201x238.jpg/cc0000/ffffff,Jabberbean,Close,9:57 PM,231-918-0003,true,false,339-07-0203
755,true,false,"Wisozk, McCullough and Kutch",22.25,1009,http://dummyimage.com/244x107.bmp/dddddd/000000,Devpulse,Open,6:27 PM,736-163-3378,false,true,486-34-1533
756,true,true,Raynor-Lowe,82.69,1014,http://dummyimage.com/113x224.bmp/cc0000/ffffff,Avaveo,Close,6:38 PM,820-630-5627,true,true,268-69-5003
757,true,false,"Schumm, Bartell and Reilly",50.63,1017,http://dummyimage.com/168x229.jpg/ff4444/ffffff,Reallinks,Open,6:46 PM,678-923-4141,true,false,497-27-8731
758,false,true,"Cummerata, Ziemann and Johns",42.86,1010,http://dummyimage.com/110x119.png/ff4444/ffffff,Zoomlounge,Close,8:59 PM,691-699-6949,false,false,389-30-7106
759,true,true,Yundt-Kshlerin,6.51,1004,http://dummyimage.com/155x231.bmp/5fa2dd/ffffff,Tagpad,Close,6:48 PM,810-520-8072,true,false,390-03-6451
760,false,true,Terry-Doyle,6.28,1004,http://dummyimage.com/120x156.jpg/cc0000/ffffff,Katz,Close,8:29 PM,193-405-7173,false,true,829-34-2542
761,true,true,Mitchell-McClure,20.99,1013,http://dummyimage.com/134x200.png/ff4444/ffffff,Yakijo,Close,8:24 PM,802-778-8929,true,true,521-40-7105
762,true,true,"Gislason, Yundt and Kuhlman",86.79,1014,http://dummyimage.com/203x120.bmp/ff4444/ffffff,DabZ,Open,9:13 PM,130-663-7386,false,true,361-60-7128
763,false,false,Hackett and Sons,2.24,1017,http://dummyimage.com/178x194.bmp/dddddd/000000,Eidel,Close,8:06 PM,877-180-9759,false,false,684-34-2807
764,false,false,Price LLC,85.04,1008,http://dummyimage.com/128x147.bmp/cc0000/ffffff,Zoomdog,Close,6:32 PM,433-244-3101,true,false,662-31-3656
765,true,false,"Stanton, Armstrong and Schuppe",8.7,1013,http://dummyimage.com/226x139.png/dddddd/000000,Twitterlist,Close,6:08 PM,642-326-1809,true,true,460-68-6681
766,true,false,"Lindgren, King and Willms",54.88,1008,http://dummyimage.com/195x149.jpg/cc0000/ffffff,Quatz,Open,11:04 PM,913-685-6825,false,true,152-74-7889
767,true,true,Powlowski LLC,55.34,1016,http://dummyimage.com/117x170.png/5fa2dd/ffffff,Meevee,Open,6:30 PM,807-507-7886,true,false,493-15-7916
768,false,true,"Graham, Carter and Huels",11.79,1023,http://dummyimage.com/119x146.jpg/dddddd/000000,Nlounge,Close,7:26 PM,983-493-9393,false,true,612-19-9784
769,true,false,Boyer-Kerluke,82.24,1011,http://dummyimage.com/163x113.bmp/cc0000/ffffff,Divavu,Close,7:46 PM,238-358-2855,true,true,616-73-4808
770,false,false,"Adams, Schmeler and Gerlach",83.82,1003,http://dummyimage.com/228x248.png/dddddd/000000,Twimm,Close,10:40 PM,659-145-0152,true,true,545-49-1985
771,false,false,"Ondricka, Wunsch and Rice",47.63,1002,http://dummyimage.com/250x226.jpg/5fa2dd/ffffff,Tagchat,Open,8:27 PM,289-361-7381,true,true,753-95-5292
772,true,true,Rippin LLC,60.59,1005,http://dummyimage.com/175x132.png/5fa2dd/ffffff,Divavu,Open,9:21 PM,535-758-9152,false,true,872-33-4696
773,true,false,Farrell LLC,72.41,1002,http://dummyimage.com/142x248.jpg/cc0000/ffffff,Rhynyx,Open,10:03 PM,910-844-5415,false,false,699-27-7022
774,true,true,"Bernier, Hansen and Trantow",77.67,1004,http://dummyimage.com/110x182.bmp/cc0000/ffffff,Zoombox,Open,9:50 PM,788-885-0766,true,false,263-25-5008
775,true,true,Heathcote-Schultz,10.69,1024,http://dummyimage.com/146x214.jpg/ff4444/ffffff,Zoomcast,Close,9:36 PM,999-449-7829,false,true,821-38-7127
776,false,false,"Schuppe, Murray and Labadie",75.33,1011,http://dummyimage.com/127x195.jpg/ff4444/ffffff,Devpulse,Open,10:56 PM,752-358-0213,true,false,829-35-0014
777,false,false,"Labadie, Schowalter and Schultz",65.61,1017,http://dummyimage.com/237x169.jpg/ff4444/ffffff,Gigazoom,Open,7:01 PM,652-803-1744,false,true,431-37-5689
778,false,false,"Leffler, Romaguera and Franecki",29.1,1013,http://dummyimage.com/143x126.png/dddddd/000000,Dabfeed,Close,11:27 PM,777-378-4051,false,true,523-23-7916
779,false,true,Bahringer-Hayes,76.86,1000,http://dummyimage.com/226x110.png/cc0000/ffffff,Yabox,Close,11:48 PM,379-506-5551,true,true,549-99-3425
780,false,false,"Willms, Padberg and Hintz",19.0,1011,http://dummyimage.com/132x209.png/cc0000/ffffff,Voolia,Close,11:28 PM,831-592-2273,false,true,600-43-4283
781,true,true,Daugherty-Stanton,40.21,1003,http://dummyimage.com/230x160.jpg/5fa2dd/ffffff,Yombu,Open,6:23 PM,831-428-7786,false,true,898-42-9149
782,false,true,Murray and Sons,72.57,1013,http://dummyimage.com/208x125.jpg/dddddd/000000,Camimbo,Open,10:23 PM,476-708-2854,true,false,487-16-2122
783,false,false,Wisozk LLC,41.71,1020,http://dummyimage.com/232x185.jpg/cc0000/ffffff,Gigabox,Open,7:55 PM,541-420-8495,false,false,663-79-9859
784,true,false,Davis-Cartwright,24.73,1012,http://dummyimage.com/198x210.png/ff4444/ffffff,Eimbee,Open,10:08 PM,216-924-2049,true,true,195-16-6204
785,false,true,Turner-Considine,87.14,1004,http://dummyimage.com/181x199.png/5fa2dd/ffffff,Voonyx,Close,11:53 PM,610-989-2497,true,true,531-58-1408
786,true,false,Rath-Wilkinson,66.97,1020,http://dummyimage.com/136x172.bmp/5fa2dd/ffffff,Meetz,Open,10:46 PM,450-438-6031,true,true,592-95-9547
787,false,true,Ankunding-Schamberger,36.89,1017,http://dummyimage.com/249x193.bmp/dddddd/000000,Photojam,Close,10:17 PM,532-437-0148,true,false,359-39-1166
788,false,false,"Powlowski, Nikolaus and Kshlerin",70.33,1023,http://dummyimage.com/159x249.jpg/cc0000/ffffff,Twiyo,Open,11:17 PM,535-598-2082,true,true,275-36-5200
789,true,false,"Hamill, Hayes and Leannon",60.04,1005,http://dummyimage.com/189x220.png/cc0000/ffffff,Rhynyx,Open,10:59 PM,502-536-0785,true,false,757-74-2287
790,false,true,Dach Inc,86.87,1005,http://dummyimage.com/142x161.bmp/5fa2dd/ffffff,Rhyzio,Close,11:52 PM,649-599-0603,false,false,554-40-7732
791,false,false,Gottlieb LLC,85.56,1015,http://dummyimage.com/141x200.png/ff4444/ffffff,Midel,Open,11:00 PM,383-175-1624,true,true,505-57-8111
792,true,true,Hoppe Group,2.16,1006,http://dummyimage.com/227x163.png/5fa2dd/ffffff,Bluezoom,Close,9:00 PM,891-479-3364,false,false,164-18-5876
793,true,false,"Wisozk, Dickinson and Luettgen",23.08,1006,http://dummyimage.com/234x145.bmp/ff4444/ffffff,Jaxspan,Open,10:33 PM,917-125-2928,true,true,100-88-9570
794,false,false,Blanda Group,39.65,1005,http://dummyimage.com/217x184.bmp/dddddd/000000,Pixoboo,Close,9:12 PM,428-486-5900,true,false,586-11-2562
795,false,true,Ebert-Rempel,89.89,1019,http://dummyimage.com/144x163.bmp/dddddd/000000,Quatz,Open,8:18 PM,558-260-2299,false,false,552-10-4055
796,false,false,Weimann and Sons,35.0,1021,http://dummyimage.com/157x158.bmp/cc0000/ffffff,Lazzy,Open,10:10 PM,919-654-0197,true,true,126-80-4032
797,false,false,Langosh LLC,80.01,1020,http://dummyimage.com/212x108.png/dddddd/000000,Buzzster,Close,8:24 PM,737-520-0602,false,true,517-69-4680
798,false,false,Spencer Inc,24.91,1001,http://dummyimage.com/104x150.png/5fa2dd/ffffff,Jabbercube,Open,10:28 PM,919-869-8108,false,true,693-48-6275
799,false,true,Reynolds-Reinger,43.03,1020,http://dummyimage.com/104x205.png/dddddd/000000,Eare,Close,7:51 PM,114-946-7990,false,true,493-77-2679
800,true,false,Glover-Kris,63.61,1016,http://dummyimage.com/229x123.jpg/5fa2dd/ffffff,Quinu,Open,11:19 PM,198-604-0890,true,true,123-01-7626
801,true,false,"DuBuque, Barrows and Turner",49.04,1007,http://dummyimage.com/231x162.jpg/ff4444/ffffff,Einti,Open,6:42 PM,852-945-8385,true,false,839-05-0236
802,true,true,Beahan-McGlynn,90.05,1002,http://dummyimage.com/159x210.bmp/dddddd/000000,Edgewire,Close,10:51 PM,178-942-9777,false,true,738-31-6206
803,true,true,Sporer Inc,99.76,1019,http://dummyimage.com/221x139.png/dddddd/000000,DabZ,Close,10:28 PM,203-666-8987,true,true,217-79-4422
804,true,true,Dietrich LLC,88.4,1001,http://dummyimage.com/103x129.jpg/cc0000/ffffff,Avamm,Close,9:10 PM,264-685-6145,false,true,211-77-9714
805,false,true,Sanford-Considine,62.35,1013,http://dummyimage.com/123x178.jpg/ff4444/ffffff,Viva,Open,7:54 PM,496-157-7522,false,false,559-50-1740
